raw,processed,label
setelah mikir sampe pagi gini akhirnya dicheck out juga dgn iming2 kebutuhan dasar semua krn balik bandung terasa sangat lama yg disebabkan ppkm dan makin menghawatirkannya pandemi yang anjinun di sini,mikir pagi dicheck out iming kebutuhan dasar balik bandung terasa disebabkan menghawatirkannya pandemi anjinun,0
Tangkepin lah itu juga orang2 yg gak patuh ppkm. Skalian kenain pasal kelalaian yang mengakibatkan hilangnya nyawa https://t.co/YLzdtUnXFM,tangkepin orang patuh kenain pasal kelalaian mengakibatkan hilangnya nyawa,0
"Area Kedungwuni, Doro , dan beberapa tempat usaha kuliner di Kab. PKL, sejak PPKM Darurat ini diberlakukan, geliat pengunjung sepi sekali.
Pedagang yang kebanyakan wong cilik itu pada ngeluh.

___
Foto👇, kejadian semalam diambil dari status WA kawan, Pringlangu-Pekalongan.",area kedungwuni doro tempat usaha kuliner kabupaten pkl darurat diberlakukan geliat pengunjung sepi pedagang kebanyakan cilik ngeluh foto kejadian semalam diambil status whatsapp kawan pringlangu pekalongan,0
"@filyamustika Disini susah, kudu pake suket domisili dari pak RT/RW atau pake suket dr kantor. Laaahh PPKM gini disuruhnya juga pake surat2an segala.",susah pakai suket domisili pak rw pakai suket kantor disuruhnya pakai surat an,0
@republikaonline Ko bantu  PPKM  emang negara dah bangkrut ya,bantu negara bangkrut iya,0
PPKM (Pak Presiden Kudu Mundur) https://t.co/q5DIMYYM4Z,pak presiden mundur,0
@ramadhatil Percayalah yg sekelas ibukota saja tidak lockdown hanya sekedar ppkm yg dilapangan tidak mengatur tegas hanya berbentuk himbauan²,percayalah sekelas ibukota lockdown sekedar dilapangan mengatur tegas berbentuk himbauan,0
"@jokowi PPKM kasih bantuan pak jangan PPKM terus ttp tdk ada bantuan, bagaimana rakyat mau mentaati nya... Butuh lepas, harian, karyawan beda dengan ASN walau Kami tak kerja tak makan pak... Beda dg ASN walaupun bertahun mereka PPKM mereka tetap dapat gaji....",kasih bantuan pak terus tetap bantuan rakyat mentaati nya butuh lepas harian karyawan beda asn kerja makan pak beda asn bertahun tetap gaji,0
"PPKM

PELAN PELAN KAMU MAT*** https://t.co/JzsBN9LZXV",pelan pelan mat,0
"PPKM
Punten Pak Kapan mundur
#MundurAjaPakde #PPKM",punten pak mundur,0
"Kalo si paspampres sudah menunjukkan identitas dan kartu anggota... Dan masih diperiksa ini dan itu oleh Petugas PPKM saya setuju Polisi itu ditindak.. Tp kalo tidak..?? Yah Nggaklah..!!

Terus bawa2 teman datengin Mapolres, mau ngapain..?? Sok jago...?? https://t.co/TOcEfdd9Bg",sih paspampres menunjukkan identitas kartu anggota diperiksa petugas setuju polisi ditindak ya nggaklah terus bawa teman datengin mapolres sedang apa sok jago,0
"GaNas
Centeng tiongkok komunis

KNews.id- Koordinator PPKM Darurat Jawa-Bali, Luhut Binsar Pandjaitan mgtkan bhw RI tlh mlkkan komunikasi dgn Beijing utk penanganan pandemi covid-19.

Wayahe

#LengserkanPakLurah
#LengserkanPakLurah https://t.co/zFalVKPMlL",ganas centeng tiongkok komunis knews id koordinator darurat jawa bali luhut binsar pandjaitan mgtkan ri tlh mlkkan komunikasi beijing untuk penanganan pandemi covid wayahe,0
Sebenernya mau ppkm atau lockdown itu gamasalah. Tapi yg jd masalah ga semua sektor punya pemikiran yg sama. Semisal tempat bekerja tidak menyuruh wfh tapi semua jalan ditutup lalu bagaimana cara berjualan nya😂😂😂😂,lockdown gamasalah jadi masalah sektor punya pemikiran semisal tempat bekerja menyuruh wfh jalan ditutup cara berjualan nya,0
@fentianaaa PPKM (Pelan Pelan Kehabisan Money),pelan pelan kehabisan money,0
"@otnayramitsme @ganjarpranowo @antoniusimail @DiniHrdianti @SahabatGanjar @GanjarNusantara Asal jgn spt PPKM di Jakarta ya pak Ganjar...👏👏👍👍👍
PPKM Petantang Petenteng Kayak Monyet marah2 ga jelas dan salah pula 🤭🤭🤭🤣🤣🤣🤣",asal jakarta iya pak ganjar petantang petenteng monyet marah jelas salah,0
"@Endriyw PPKM. Pemerintah Pengkhianatan Kepada Masyarakat.
#MundurAjaPakde 
#MundurAjaPakde",pemerintah pengkhianatan masyarakat,0
"anjay dari epic turun ke grandmaster hiksrot
PPKM = Pelan Pelan Kita Miskin ? https://t.co/tDMWw21qab",anjay epic turun grandmaster hiksrot pelan pelan miskin,0
"@kompascom @msaid_didu Kenapa kelaparan, lha wong Rakyat pd lg nyari duit dr dagang di musim Pandemi dan penerapan PPKM eh pd di usirin, di angkutin barang dagangannya, bahkan yg parah di siram pake Mobil Pemadam Kebakaran.terus bilangnya PPKM tp aturan sm kayak Lockdown dan gak ada bantuan ke Rakyat.",kelaparan rakyat mencari duit dagang musim pandemi penerapan eh usirin angkutin barang dagangannya parah siram pakai mobil pemadam kebakaran terus bilangnya aturan lockdown bantuan rakyat,0
"Sumpah sih org jahat bgt! Mana tau org mau bikin acara tau tau ada kebijakan PPKM darurat. Ini pun udah dicancel semua undangan dan jadinya cuma kasih nasi box doang..
Ya Allah sedih bgt 😢
Kalo engga suka coba ditegur dulu secara langsung biar orgnya kasih penjelasan",sumpah sih orang jahat banget tahu orang acara tahu tahu kebijakan darurat dicancel undangan jadinya kasih nasi box doang iya allah sedih banget suka coba ditegur secara langsung orgnya kasih penjelasan,0
@muhamad_faizz24 Sombong bener ini petugas PPKM. Coba adu nyali sama loreng paspampres,sombong benar petugas coba adu nyali loreng paspampres,0
"@AqseJuga @basulthanah_oet Iya Bi..
Sedang terjadi PPKM

Para Penzalim  Ketimpa Malapetaka.",iya bi terjadi penzalim ketimpa malapetaka,0
"@alextham878 Justru @PDemokrat sedang menjerumuskan umat Islam, shg apabila PPKM ini banyak dilanggar oleh umat, maka akan banyak yg tertular covid 19.  Itukah yg diharapkan oleh @PDemokrat ?",menjerumuskan umat islam dilanggar umat tertular covid diharapkan,0
"@msaid_didu Nih orang dungu komen lu ga ada kerjaan didu , mata lu picek rakyat pada menderita cari makan susah gara2 ppkm lo malah komen ga jelas udah ikut pasulan lo saja did klo ga turun bunuh diri itu jauh lebih baik ajak juga di rocky ya",orang dungu komen pekerjaan didu mata picek rakyat menderita cari makan susah gara komen jelas ikut pasulan did turun bunuh jauh baik ajak rocky iya,0
"Dengan dalih tipu-tipu PSBB dan PPKM, bukti kalau Rezim 62 tidak serius dalam upaya penyelamatan bangsa dari wabah Corona.
#LengserkanPakLurah
#LengserkanPakLurah",dalih tipu tipu psbb bukti rezim serius upaya penyelamatan bangsa wabah corona,0
"@muhamad_faizz24 ini ppkm sm rakyt psti tmbah sadis...
kl bukn ppkm biasa pke soogook an ..
mkan itu do it 
msuk ny bgitu ----&gt; kluar jg bgitu",rakyt tambah sadis kalo pakai soogook an mkan masuk nya keluar,0
"Sholat jum'at ditiadakan di pabrik selama PPKM Darurat. Kata teman, ada Corona diatas Tuhan 😬",sholat jum at ditiadakan pabrik darurat kata teman corona diatas tuhan,0
Wih seoul bersiap buat ppkm juga,wih seoul bersiap,1
"harusnya hari ini balik ke site, berhubung kena imbas PPKM mari melanjutkan tidur kembali ✨",hari balik site berhubung kena imbas mari melanjutkan tidur kembali,0
"PPKM
""Perbanyak dzikir, Perbanyak sedekah, Kuatkan imam dan Mengurangi maksiat""
Darurattt",perbanyak dzikir perbanyak sedekah kuatkan imam mengurangi maksiat darurat,2
"Para calon penumpang pesawat diwajibkan menunjukkan kartu bukti vaksin, minimal vaksinasi dosis pertama. Hal ini diberlakukan semenjak PPKM Darurat sampai waktu yang ditentukan kemudian",calon penumpang pesawat diwajibkan menunjukkan kartu bukti vaksin minimal vaksinasi dosis pertama diberlakukan semenjak darurat waktu ditentukan,1
"@detikcom baru aja paspampres, kemarin2 dokter disuruh pulang karena PPKM darurat 🤣😂",baru paspampres kemarin dokter disuruh pulang darurat,0
"Min @infojogja  kalo mau masuk jogja saat ppkm syaratnya apa yaa
Tolong dibantu yaa min",min masuk jogja syaratnya ya tolong dibantu ya min,1
Pemprov Jatim mengajak peran aktif masyarakat untuk turut serta mengawal proses PPKM Darurat yang sedang berlangsung,pemprov jatim mengajak peran aktif masyarakat untuk turut mengawal proses darurat berlangsung,2
"PPKM
Pagi Pagi Ketemu Mantan
Padahal Pengen Ketemu mbayu",pagi pagi ketemu mantan ketemu mbayu,1
"PPKM
Pagi Pagi Kangen Mas nya

jangan nanya mas yang mana.",pagi pagi kangen mas nya tanya mas,1
Persoalan PPKM/semi lockdown ini dari dulu mmg polemik sih. Taruhannya kesehatan atau ekonomi. Urusan kesehatan taruhannya nyawa. Urusan ekonomi taruhannya perut dan stabilitas negara.,persoalan semi lockdown polemik sih taruhannya kesehatan ekonomi urusan kesehatan taruhannya nyawa urusan ekonomi taruhannya perut stabilitas negara,0
Mewaspadai manuver politik pegawai KPK yang tidak lolos TWK. PPKM Basmi Covid https://t.co/mGuF8Juc6g,mewaspadai manuver politik pegawai kpk lolos twk basmi covid,2
"Pemerintah Kota (Pemko) Padang Memastikan Bahwa Penerapan Pengetatan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Mikro tanpa ada Penyekatan.
Mulai diterapkan hari  Kamis (8/7/2021) sampai Selasa (20/7/2021) atau Bertetapan dengan Hari Raya Iduladha.",pemerintah kota pemko padang memastikan penerapan pengetatan pemberlakuan pembatasan kegiatan masyarakat mikro penyekatan mulai diterapkan hari kamis selasa bertetapan hari raya iduladha,1
@Cobeh09 PPKM = Pengen Pergi Ke Moskow.,pergi moskow,1
@kkigoid selamat pagi min.. mau tanya kl ambil stsi langsung ke kantor bs kah? atau lg wfh krn ppkm? mohon info nya min.. terima kasih🙏🏻,selamat pagi min tanya kalo ambil stsi langsung kantor kah wfh mohon informasi nya min terima kasih,1
lg ppkm gini bole naik ojol ga si?,naik ojol sih,1
@Bagus_n_f_s Lagi ppkm bos ndak boleh ider dulu,bos ider,1
"@strwberriescgrt Masih PPKM, jadi tahan dulu ya na",jadi tahan iya nya,1
"Sebuah kata kunci
- ppkm
- kudel
- kangkung
- Tut wuri handayani",kata kunci kudel kangkung tut wuri handayani,1
"Lion Air Group Hentikan Penerbangan ke Papua, Alasannya karena PPKM dan Beberapa Kota Belum Bisa Melayani Tes PCR https://t.co/rSMpcNoFty",lion air group hentikan penerbangan papua alasannya kota melayani tes pcr,0
@fvckannisa Pelihara prempun ku manja (PPKM)😂,pelihara prempun ku manja,1
@Dimasaw_co @Kayakuwek @Uki23 @aniesbaswedan @Metro_TV PPKM kebijakan dari mana???... itu aja jawab.. ntar bisa tau siapa yg lu bisa omelin..,kebijakan jawab tahu omelin,0
"PPKM.
Pernah pendekatan Kemudian Menghilang.
#isoman",pendekatan menghilang,1
@SalmanAlFaruqi Wkwkwkwkwk sabar maann selesai PPKM mungkin,wkwkwkwkwk sabar maann selesai,1
"aku suka ppkm, tanpa pp.",suka pulang pergi,1
Tumben banget jodantae lama.. apa karena ppkm ya,tumben banget jodantae iya,1
Pagi - pagi kangen muncak (PPKM) https://t.co/la158NY3wg,pagi pagi kangen muncak,1
@PaRW__ PPKM Pulang Pulang Kamu Marah😜,pulang pulang marah,1
🥲 mudah-mudahan gak diperpanjang PPKM nya. Ga bisa ke palangka ini 🥲🥲🥲,mudah mudahan diperpanjang nya palangka,1
Bau bau PPKM jilid dua nihh 🙄🤔,bau bau jilid dua nih,1
@Bang_Garr Alhamdulillah dapat tunjangan PPKM dari @Bang_Garr  semoga berkah di hari Jum'at penuh berkah....aamiin,alhamdulillah tunjangan semoga berkah hari jum at penuh berkah amin,2
"PPKM
Paling Penting Kamu Mingkem",penting mingkem,1
"Lagi PPKM banyak yg bentrok, siapa nih yg nyuruh?",bentrok nyuruh,0
"Kalau untuk rakyat mah, ""Prokes prokeeeees, PPKM brrroooo"". https://t.co/TP4Kxc60IN",untuk rakyat mah prokes prokes saudara laki-laki,0
"@CNNIndonesia Wah asik banget dong ini. 
Berarti aturan PPKM darurat ini gak berlaku buat orang2 yg udah divaksin yaaa 😘😘😘",asik banget berarti aturan darurat berlaku orang divaksin iya,1
"2 trending topik lucu, mba najwa yang diserang buzzerp sama polisi yang tugas ppkm ngehadang paspampres, lucu bangat kelakuan warga negara togo😂",trend topik lucu mbak najwa diserang buzzerp polisi tugas ngehadang paspampres lucu banget kelakuan warga negara togo,0
@fadjroeL UU Ga ada nomenklatur PPKM,uu nomenklatur,1
@Jamrus77669073 @KompasTV Maaf saya tau kog protap PPKM DARURAT. Begini. Pemerintah sudah mengeluarkan aturan siapa yang berhak melakukan kegiatan di masa PPKM DARURAT tapi dengan adanya ketentuan syarat. Kita tidak berada di tempat tapi apakah kedua pihak sudah sama2 mengikuti ketentuan pemerintah,maaf tahu protap darurat pemerintah mengeluarkan aturan berhak melakukan kegiatan masa darurat ketentuan syarat berada tempat kedua pihak mengikuti ketentuan pemerintah,1
"Sekaligus menindaklanjuti arahan Ibu Gubernur di Rakor Evaluasi PPKM darurat, Pemprov memastikan telah berjalannya vaksinasi di Bandara Juanda dengan hadir dan memantau langsung ke lokasi",menindaklanjuti arahan ibu gubernur rapat koordinasi evaluasi darurat pemprov memastikan berjalannya vaksinasi bandara juanda hadir memantau langsung lokasi,1
"Pemerintah meresmikan PPKM Darurat dan berimbas kepada kebijakan ada atau tidaknya kegiatan publik. Salah satu kebijakannya adalah menutup beberapa sarana publik dan sektor pekerjaan, termasuk penutupan rumah ibadah. https://t.co/DGb0wHUKQ3",pemerintah meresmikan darurat berimbas kebijakan tidaknya kegiatan publik salah satu kebijakannya menutup sarana publik sektor pekerjaan termasuk penutupan rumah ibadah,0
@Lheea13 PPKM berlaku di Jawa dan Bali aje mpok,berlaku jawa bali mpok,1
@Aloephera5 Baca dengan seksama aturan PPKM darurat. Sektor esensial mmg boleh ttp beroperasi dgn penerapan 50% WFO setengahnya lg WFH. Paham sampe disini?,baca seksama aturan darurat sektor esensial tetap beroperasi penerapan wfo setengahnya wfh paham,1
@Bang_Garr Alhamdulillah dapat tunjangan PPKM dari lapak @Bang_Garr  semoga berkah.... aamiin ya rabbal'alamin,alhamdulillah tunjangan lapak semoga berkah amin iya rabbal alamin,2
"Mudah2 an kita selali diparingi Kesehatan. 
Dan yg sakit segera disembuhkan 
Tetap doa dari rumah, meski berat dlm situasi PPKM Darurat ini.
Allah Maha Pengasih dan Pemurah.

#PrayFromHome

Selamat pagi.",mudah an selali diparingi kesehatan sakit disembuhkan tetap doa rumah berat situasi darurat allah maha pengasih pemurah selamat pagi,2
PPKM darurat sudah tepat cegah penyebaran covid. PPKM Basmi Covid https://t.co/K73QTQQ1Jk,darurat tepat cegah penyebaran covid basmi covid,2
"Kebijakan Presiden @jokowi Terkait PPKM Darurat sangat tepat karena sudah pasti dipertimbangkan dari berbagai aspek. Kita  Optimis, Pandemi Covid-19 segera sirna dari bumi nusantara. Tuhan YME memberkati bangsa Indonesia. Aamin3 🙏 https://t.co/OPTmGWS4Qq",kebijakan presiden terkait darurat tepat dipertimbangkan berbagai aspek optimis pandemi covid sirna bumi nusantara tuhan yme memberkati bangsa indonesia amin,2
Ppkm masih lama tapi aku sabar. Demi kebaikan kita semua 😭,sabar kebaikan,2
"Hmm..
Makin kesini, makin syuram pelaksanaan PPKM Darurat.
Petugas arogannya bak pahlawan.
Semalam di Pringlangu-Pekalongan.
=Rame di stautus dan WAG=
__
Lihat si emak, dan bocah yang nangis ketakutan. Duh!

Ngasih bantuan ndak, bisanya ngobrak-ngabrik lapak.

Dustenan! https://t.co/IDZPuLssTH",hmm kesini syuram pelaksanaan darurat petugas arogannya bak pahlawan semalam pringlangu pekalongan ramai stautus wag lihat sih emak bocah menangis ketakutan aduh memberikan bantuan bisanya ngobrak ngabrik lapak dustenan,0
"@SabdoPa27295009 @KakekHalal 👳‍♂️pagi
👩pagi pak
👳‍♂️kt semua hrs kerjasama
     hrs kolaborasi dlm ppkm ini
     km tau kan arti kolaborasi ?
👩ia tau pak
     artinya minta sumbangan 😀👎🏿",pagi pagi pak kerjasama kolaborasi tahu arti kolaborasi tahu pak artinya meminta sumbangan,2
"Setelah PPKM nanti ada yang namanya PPKN setelah itu PAI, PENJAS, MTK, IPS, IPA dan masih banyak lagi yang lainnya 😅",namanya ppkn pai pendidikan jasmani matematika ips ipa,1
@mx00711 @bwarmed Yang menerapkan kebijakan melarang mudik bukanya covid menurun malak melonjak PPKM ujungnya promote mewajibkan rakyat vaksin tenang saja Pasti Mei menurun .. https://t.co/qYOxMhxJow,menerapkan kebijakan melarang mudik bukanya covid menurun malak melonjak ujungnya promote mewajibkan rakyat vaksin tenang mei menurun,0
"@SartonoHutomo Betul Pak.
Dan sekarang sdh mulai terjadi  ppkm.
Para Pembuzzerp Kena Musibah .

Entah Musibah entah Malapetaka",betul pak mulai terjadi pembuzzerp kena musibah tidak tahu musibah tidak tahu malapetaka,0
"PPKM - Pagi Pagi Kok MengSedih
#PPKM",pagi pagi mengsedih,0
"Pngn ke Jogja, ppkm ajg",pengin jogja anjing,0
"@FKadrun Sudah kebiasaan perlakuan kasar para pol , apalagi terhadap rakyat biasa... 
Seharusnya selagi PPKM ini harus lbh bijak dimana rakyat byk yg lagi kesusahan dan kepanikan krn pandemi ini.",kebiasaan perlakuan kasar pol rakyat bijak dimana rakyat kesusahan kepanikan pandemi,0
"@MNCPlayID  jangan berdalih ppkm darurat internet mnc jadi lemot di dinoyo malang
Bayar gak pernah telat lho",berdalih darurat internet mnc jadi lambat dinoyo malang bayar terlambat lho,0
aku suka ppkm without pp,suka without pulang pergi,1
"@jokowi Alhamdulillah di kota saya aman lancar terkendali PPKM nya Bpk @jokowi. Kita semua kompak untuk patuhi protokol, meski lecil sekli yg masih ngotot. Tp semua lancar termasuk vaksin untl ank usia 12-17th yg dri Rabu 7 Juli kmrin sdh berjln.
Salam sehat Bpk @jokowi 🙏🙏🙏❤🇮🇩",alhamdulillah kota aman lancar terkendali nya bapak kompak untuk patuhi protokol lecil sekli ngotot lancar termasuk vaksin untl anak usia tahun rabu juli kemarin berjln salam sehat bapak,2
"PPKM
Pengen peluk kamu mbak
Pernah peduli kemudian minggat",peluk mbak peduli minggat,1
"@jek___ @FiersaBesari Lagi PPKM, toko aja pada ditutup apalagi sleting.",toko ditutup sleting,0
Sedih denger cerita temen kantornya ditutup karna ppkm dan ga digaji :(,sedih dengar cerita teman kantornya ditutup digaji,0
Kepikiran di korea paham PPKM gaksih,terpikirkan korea paham gaksih,1
agak sayang sih tryt beberapa oknum aparat ga ngerti kebijakan PPKM juga jadi asal tutup tempat usaha aja,sayang sih tryt oknum aparat mengerti kebijakan jadi asal tutup tempat usaha,0
Ppkm gini bb jd naik lagi…,bb jadi naik,1
@geloraco Hmmm...kayak ada yg s4b0t4s3..efek krn sakit hati bos  mata sipit kena tegur pak Gub perihal PPKM...ini perkiraan looh🤭🤭,hm efek sakit hati bos mata sipit kena tegur pak gub perihal perkiraan loh,0
