,Unnamed: 0,raw,processed,label,predict
304,68,"@infojakarta Semoga beneran sampe akhir juli ga diperpanjang2 lagi
Semoga warganya juga patuh aturan ppkm ini supaya kasus covid berkurang",semoga benaran sampai akhir juli tidak diperpanjang lagi semoga warganya juga patuh aturan ppkm ini supaya kasus covid berkurang,2,2
305,2155,"PPKM Level 3 Diperpanjang, Makan di Warteg Bisa 30 Menit https://t.co/QNoFDK0RMy",ppkm level diperpanjang makan di warung tegal bisa menit,1,0
306,149,PPKM diperpanjang jadi PPKMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM,ppkm diperpanjang jadi ppkm,1,1
307,651,@UCxUP Maklum efek PPKM,maklum efek ppkm,1,1
308,3804,@studiechain PPKM masih bisa gofood :),ppkm masih bisa gofood,1,1
309,83,Pagiii hari pertama setelah PPKM. Ayok main huftttt eah,pagi hari pertama setelah ppkm ayo main mengeluh eah,1,1
310,137,"Bersandar pada truk Yon Arhanud yang lagi ""berjaga"" PPKM level 1-4 https://t.co/G0fwJE2UhL",bersandar pada truk yon arhanud yang lagi berjaga ppkm level,1,1
311,3594,"berhubung ppkm juga berlaku untuk gunung,jadi liat viewnya dari depan rumah dulu aja xixi https://t.co/1m0TpKDTk6",berhubung ppkm juga berlaku untuk gunung jadi lihat viewnya dari depan rumah dulu saja xixi,1,2
312,1922,PPKM diperpanjang sampai selamanya. PPKM = Percayalah  Pasti Kristus Menolong.,ppkm diperpanjang sampai selamanya ppkm percayalah pasti kristus menolong,2,1
313,52,"@BPPD_JATENG min, kalo mau ganti plat nomor tp posisi sekarang di jakarta dan gak bisa pulkam karena ppkm apakah bisa dilakukan di jkt ya min?
Thanks",min jika mau ganti plat nomor tapi posisi sekarang di jakarta dan enggak bisa pulkam karena ppkm apakah bisa dilakukan di jakarta iya min terima kasih,1,0
314,1864,@_estehboba Ak miskin :( ga kerja kerja gegara ppkm,aku miskin tidak kerja kerja gara-gara ppkm,0,0
315,3614,"Gua mau rayain ultah temen w aja dr 10 juli kga jd jd azuuu krna ppkm manjang mlu, mkirin org rumah jg lg naik naiknya ni arghhh https://t.co/hDiRxq2qd1",aku mau rayain ultah teman saja dari juli kga jadi jadi azu karena ppkm manjang malu mkirin orang rumah juga lagi naik naiknya ini argh,0,0
316,3751,@Andiarief__ PPKM itu salah satu upaya pemerintah mengendalikan wabah covid-19. Harusnya di dukung bukanya di degradasi. Otak kalau kebanyakan nyabu dan ngantor mengakibatkan gigi ompong dan pikiran halu. Kalau ngak punya malu jaga kemaluan Su Asu.,ppkm itu salah satu upaya pemerintah mengendalikan wabah covid harusnya di dukung bukanya di degradasi otak kalau kebanyakan nyabu dan ngantor mengakibatkan gigi ompong dan pikiran halu kalau nggak punya malu jaga kemaluan su asu,2,2
317,1108,"@BejoNuswantoro Lagi kena ppkm neh, disuru sabar dulu sama luhut 😢",lagi kena ppkm nih disuru sabar dulu sama luhut,1,0
318,2324,"Dengan kita tetap disiplin mematuhi PPKM Darurat,kita optimis, penyebaran Covid-19 di Indonesia dapat segera ditekan.
#PatuhiAturanPPKMDarurat https://t.co/f0gETlp6fc",dengan kita tetap disiplin mematuhi ppkm darurat kita optimis penyebaran covid di indonesia dapat segera ditekan,2,2
319,3724,Aturan mengenai PPKM di daerah itu tertuang dalam Instruksi Menteri Dalam Negeri (Inmendagri) Nomor 26 Tahun 2021 loh!,aturan mengenai ppkm di daerah itu tertuang dalam instruksi menteri dalam negeri inmendagri nomor tahun loh,1,0
320,2452,"@CNNIndonesia Menurun ini alamiah bukan krn PPKM, coba longgarkan akan meledak lagi, masalahnya disini epicentrum covid",menurun ini alamiah bukan karena ppkm coba longgarkan akan meledak lagi masalahnya disini epicentrum covid,1,0
321,1201,"@Ira_Hamid16 Udah tahu Mbk, semoga PPKM ini maksimal dan warga kembali bisa jualan ya",sudah tahu mbak semoga ppkm ini maksimal dan warga kembali bisa jualan iya,2,2
322,93,"#PatuhProkesHargaMati
.
.
Masyarakat yg patuh semua aturan PPKM Level 4 yang telah dibuat dan Pemerintah jg melakukan pengawasan pelaksanaan PPKM dgn ketat maka hasil yg kita harapkan yaitu terjadi penurunan yang signifikan akan tercapai.

https://t.co/3epKosbMew",masyarakat yang patuh semua aturan ppkm level yang telah dibuat dan pemerintah juga melakukan pengawasan pelaksanaan ppkm dengan ketat maka hasil yang kita harapkan yaitu terjadi penurunan yang signifikan akan tercapai,2,2
323,2866,Update peraturan yg ketinggalan dan level PPKM per wilayah per minggu dengan gimmick perpanjangan PPKM.,update peraturan yang ketinggalan dan level ppkm per wilayah per minggu dengan gimmick perpanjangan ppkm,0,1
324,325,@Brataasmara Masa PPKM yg bisa traveling emang cuma pikiran 😂,masa ppkm yang bisa traveling memang cuma pikiran,1,1
325,2152,"@decafred1 tidur dulu, siapa tau bangun tidur ppkm selesai 😄",tidur dulu siapa tahu bangun tidur ppkm selesai,1,1
326,3185,@Userkentang23 @beransah @lovetalkforkun @AREAJULID Di lahat ga ppkm kak,di lahat tidak ppkm kak,1,1
327,2582,"@ArizaPatria terima kasih banyak pak. semangat selalu menebar kebaikan di masa pandemi, yuk #BTSARMY  taati ppkm dan makan soto betawi pake telur asin *ehh vaksin mksdnya 🤗 abis itu dengerin lagu barunya BTS #PermissiontoDance  pasti tambah semangat deh 😊💜 https://t.co/vBXivZPPCn",terima kasih banyak pak semangat selalu menebar kebaikan di masa pandemi yuk taati ppkm dan makan soto betawi pakai telur asin eh vaksin maksudnya habis itu dengarkan lagu barunya bts pasti tambah semangat deh,2,2
328,2509,@infoJATIASIH Min infomasi terkini ppkm darurat dijatiasih dan sekitar nya gmn nih. Pada patuh atau gmn?,min infomasi terkini ppkm darurat dijatiasih dan sekitar nya gimana ini pada patuh atau gimana,1,2
329,3455,"keberhasilan PPKM darurat dalam menekan laju penyebaran covid-19

#PPKM
#PPKMDarurat
#BersatuLawanCovid19
#NegeriPulihDenganVaksin
#LawanCOVID19
#Vaksin
#NewNormal https://t.co/0dHvo2Wye3",keberhasilan ppkm darurat dalam menekan laju penyebaran covid,2,2
330,2315,"pPKM pelan-pelan kita mati..

Promo potongan nyawa ERA 
Mukidi..

Smg Allah melindungi Rakyat Indonesia dari kedzaliman pemimpinya sendiri,aamiin https://t.co/J1ihD5WKFI",ppkm pelan pelan kita mati promo potongan nyawa era mukidi semoga allah melindungi rakyat indonesia dari kedzaliman pemimpinya sendiri amin,0,2
331,985,"Padahal tanggal 22/7 ngomong kalo 'TKA dilarang masuk selama PPKM'.
Lah, Sabtu kemarin tanggal 7/8 masih PPKM. Kok TKA Cina boleh masuk? Alasannya udah ada izin, udah cek, udah protkes blablataiklublabla. Emang nggak bisa dipercaya banget rezim ini. https://t.co/GsDkvQf4UO",padahal tanggal bicara jika tka dilarang masuk selama ppkm lah sabtu kemarin tanggal masih ppkm kok tka cina boleh masuk alasannya sudah ada izin sudah cek sudah protkes blablataiklublabla memang tidak bisa dipercaya banget rezim ini,0,0
332,1826,Masih PPKM gak ya?,masih ppkm enggak iya,1,1
333,3267,@RAMujiyono PPKM di larang ko mlah bikin berkerumunan dia yg larang dia yg tdk mengikuti peraturan hebat lah akibat mencela mencele,ppkm di larang kok malah buat berkerumunan dia yang larang dia yang tidak mengikuti peraturan hebat lah akibat mencela mencele,0,0
334,502,Ppkm diperpanjang. Aku harus bisa menjaga imut tubuhku ini.,ppkm diperpanjang saya harus bisa menjaga imut tubuhku ini,1,2
335,2916,Cara easy untuk WNA yg tidak boleh keluar dari Indonesia ialah dengan  langgar perintah PPKM. Anda akan dideportasi  oleh immigration. https://t.co/9KIA2lKo6m,cara easy untuk wna yang tidak boleh keluar dari indonesia ialah dengan langgar perintah ppkm anda akan dideportasi oleh immigration,0,2
336,1532,@snackmcd Sbar a smoga PPKM lulus,sbar semoga ppkm lulus,2,1
337,3353,sumpek di pagi hari uda masuk jadwal harian selama ppkm,sempit di pagi hari sudah masuk jadwal harian selama ppkm,1,1
338,320,Terimakasih pak luhut! Yuk Disiplin PPKM https://t.co/NAypzWeoqb,terimakasih pak luhut yuk disiplin ppkm,2,2
339,107,"@FKadrun Sudah kebiasaan perlakuan kasar para pol , apalagi terhadap rakyat biasa... 
Seharusnya selagi PPKM ini harus lbh bijak dimana rakyat byk yg lagi kesusahan dan kepanikan krn pandemi ini.",sudah kebiasaan perlakuan kasar para pol apalagi terhadap rakyat biasa seharusnya selagi ppkm ini harus lebih bijak dimana rakyat banyak yang lagi kesusahan dan kepanikan karena pandemi ini,0,0
340,2784,"Istilah - istilah di masa pandemi

PSBB 
PSBB Total
PSBB Transmisi
PPKM
PPKM Mikro
PPKM Darurat
PPKM Level 1
PPKM Level 2
PPKM Level 3
PPKM Level 4
PPKM pedas gila
PPKM pedas setan
PPKM pedas banget ampe guling²",istilah istilah di masa pandemi psbb psbb total psbb transmisi ppkm ppkm mikro ppkm darurat ppkm level ppkm level ppkm level ppkm level ppkm pedas gila ppkm pedas setan ppkm pedas banget sampai guling,0,1
341,22,PPKM alias pengen punya kamu mas🤢 https://t.co/SY9miszSqa,ppkm alias mau punya kamu mas,1,1
342,2824,"Selamat pagi semuanya..
Semoga selama ppkm ini kebutuhan primer kalian terpenuhi, dan juga semoga jiwa dan raga kalian juga sehat selalu...
Aamiin",selamat pagi semuanya semoga selama ppkm ini kebutuhan primer kalian terpenuhi dan juga semoga jiwa dan raga kalian juga sehat selalu amin,2,2
343,2158,"#TolakDemoPerparahPandemi

pentingnya kesadaran dari semua pihak dalam menekan penyebaran Covid-19. Mulai dari mematuhi protokol kesehatan, mematuhi kebijakan yang diberlakukan, hingga turut menyukseskan vaksinasi

PPKM tidak diperlukan jika masyarakat sadar menerapkan PROKES ! https://t.co/l4k6zFkWJu",pentingnya kesadaran dari semua pihak dalam menekan penyebaran covid mulai dari mematuhi protokol kesehatan mematuhi kebijakan yang diberlakukan hingga turut menyukseskan vaksinasi ppkm tidak diperlukan jika masyarakat sadar menerapkan prokes,2,2
344,606,ppkm diperpanjang sampai kim sunoo beneran pink hair,ppkm diperpanjang sampai kim sunoo benaran pink hair,1,1
345,2453,@shyntako Alhamdulilah PPKM ga terlalu ketat karena masyarakatnya sudah lebih peduli prokes,alhamdulilah ppkm tidak terlalu ketat karena masyarakatnya sudah lebih peduli prokes,2,0
346,199,"Assalamualaikum,
Pagi sobat...

Meski PPKM jangan lupa olah raga ya...

Semoga video ini bisa menghibur &amp; menambah imun kalian yg lagi isoman. 

👉 @Wakgong7 
👉 @zomet13 
👉 @JuL3Rhm3 
👉 @Febree17_ 

Insyaa Allah... Allah yg pulihkan kesehatanmu kawan

Wassalam https://t.co/J24tZeVH6a",menjadi seseorang alamualaikum pagi sobat meski ppkm jangan lupa olah raga iya semoga video ini bisa menghibur amp menambah imun kalian yang lagi isoman insyaa allah allah yang pulihkan kesehatanmu kawan whatsapp alam,2,2
347,2831,"ini baru contoh yg baik sekaligus memberikan solusi dlm menerapkan PPKM Darurat ala Jokowi..
utk petugas dilapangan jika kehabisan duit, minta ama @mohmahfudmd @jokowi @AliNgabalin1 @DPR_RI @setkabgoid tim KSP, inshaAllah gaji mereka siap disumbangkan selama wabah ini belum kelar https://t.co/rZGVX6IVOc",ini baru contoh yang baik sekaligus memberikan solusi dalam menerapkan ppkm darurat ala jokowi untuk petugas dilapangan jika kehabisan duit meminta sama tim ksp inshaallah gaji mereka siap disumbangkan selama wabah ini belum kelar,2,0
348,3297,@dita_mln Di tengah PPKM ke produktifan pun meningkat wk,di tengah ppkm ke produktifan pun meningkat waktu,2,1
349,1026,"@mulya78 Ayo vaksin, Patuhi prokes dan PPKM. Berani peduli untuk Indonesia sehat..

Fb bang😀",ayo vaksin patuhi prokes dan ppkm berani peduli untuk indonesia sehat fb mas,2,2
350,1673,"@M45BRO____ #SudahWaktunyaPresidenMundur 
PPKM Pak Presiden Kapan Mundur",ppkm pak presiden kapan mundur,0,0
351,1534,"@itzyvani Smoga bapaknya dpet pencerahan, karna ppkm jdi toko serpis pada tutup yg buka toko jual hp baru",semoga bapaknya dpet pencerahan karena ppkm jadi toko serpis pada tutup yang buka toko jual handphone baru,0,1
352,3832,Ini terakhir ppkm ya? (Kalo jadi sih),ini terakhir ppkm iya jika jadi sih,1,1
353,1713,"moots aku positif c0v1d HUHAHAHAHAHAH KAGET SIE TAPI GIMANA LAGI YAUDA, sekarang cumq bisa isoman, minum vitamin, konsul dokter, dan tetep taat prokes. Aku kenanya karena one of my fam members kena, soalnya selama PPKM aku beneran cuma dirumah aja WKWKW",moots saya positif huhahahahahah kaget sih tapi bagaimana lagi yauda sekarang cumq bisa isoman minum vitamin konsultasi dokter dan tetap taat prokes saya kenanya karena one of my fam members kena soalnya selama ppkm saya benaran cuma dirumah saja wkwkw,1,0
354,2002,"@NewOpang @TerongU72356816 Woooi....PIK itu masih Wilayah Jakarta Utara bagian dari NKRI bukan RRC loe pake alasan PPKM tapi Jokowi bagi-bagi sembako di Grogol, 3 Pilar (TNI, Polri dan satpol ) ga loe larang, pasang bendera 20 orang, sembako grogol lebih dari 20 orang, Alasan loe ga masuk akal.",woi pik itu masih wilayah jakarta utara bagian dari nkri bukan rrc kamu pakai alasan ppkm tapi jokowi bagi bagi sembilan bahan pokok di grogol pilar tni polri dan satpol tidak kamu larang pasang bendera orang sembilan bahan pokok grogol lebih dari orang alasan kamu tidak masuk akal,0,0
355,2614,"@aiscreamaddict samperin papa nya nom, tp ppkm😭",samperin papa nya nom tapi ppkm,1,1
356,2032,"Katanya fucksin bukan syarat apapun. Cangkem kebak keat Yo ngono: Bagi yang akan bepergian, ini aturan baru syarat perjalanan selama PPKM https://t.co/WnHIXnj98I",katanya fucksin bukan syarat apapun cangkem kebak keat iya ngono bagi yang akan bepergian ini aturan baru syarat perjalanan selama ppkm,0,1
357,1349,"Tumben amat pagi2 dpt tempat duduk 
I luv ppkm ❤😂",tumben amat pagi dapat tempat duduk luv ppkm,2,0
358,1476,"Dukung perpanjangan PPKM. 
Kami Bersama Jokowi https://t.co/TJsWk96ymf",dukung perpanjangan ppkm kami bersama jokowi,2,2
359,175,"@KompasTV Kalau PPKM level 4 sukses ngapain diperpanjang..?
Anak sd saja tahu kalau remidi itu nilai ujiannya jeblok..",kalau ppkm level sukses sedang apa diperpanjang anak sd saja tahu kalau remidi itu nilai ujiannya jeblok,0,1
360,3431,simulasi dine-in saat ppkm level 4 adalah sahur 10 menit,simulasi dine ini saat ppkm level adalah sahur menit,1,1
361,511,@infodrakor_id Yaelah udh kaya ppkm aja dahhhh🤡,yaelah udah kayak ppkm saja sudah,1,1
362,3620,@kompascom Bagi org2 yg ngerti bhyanya covid-19 tanpa di perpanjangnya ppkm pun mrka akan patuh di rmh sj dan takut jajan sembarangan,bagi orang yang mengerti bhyanya covid tanpa di perpanjangnya ppkm pun mereka akan patuh di rumah saja dan takut jajan sembarangan,0,0
363,3336,"Terlihat selama beberapa hari pelaksanaan PPKM Darurat, mobilitas masyarakat masih tinggi.

Apa pada gak sadar yaak?
Atau emang gak takut kena corona gitu ??

#TolongPatuhiAturanPPKM Darurat yaak, agar pandemi ini bisa teratasi.

https://t.co/W5KJJoqfx9",terlihat selama beberapa hari pelaksanaan ppkm darurat mobilitas masyarakat masih tinggi apa pada enggak sadar ya atau memang enggak takut kena corona begitu darurat ya agar pandemi ini bisa teratasi,1,2
364,1697,@daraprayoga_ Betul banget ppkm di cicil selama setahun,betul banget ppkm di cicil selama setahun,1,1
365,2730,Pemerintah tdk melarang warga beribadah. PPKM Rakyat sehat https://t.co/pALrWiNKHl,pemerintah tidak melarang warga beribadah ppkm rakyat sehat,2,2
366,1169,@subschfess ajak ketemuan aja ga sih? habis ppkm tp tetep patuhin protokol kesehatan. ya sebagai bentuk pengenalan diri secara langsung,ajak ketemuan saja tidak sih habis ppkm tapi tetap patuhin protokol kesehatan iya sebagai bentuk pengenalan diri secara langsung,2,1
367,1130,"PPKM DIPERPANJANG (LAGI) 
Sebagian orang menjadi TAU bahkan JAGO Berbisnis Oline, ada juga yg akun Youtube, Tiktok, IG, Twitternya semakin produktif dll 

Bagaimana dengan kita ? ☕😃",ppkm diperpanjang lagi sebagian orang menjadi tahu bahkan jago berbisnis oline ada juga yang akun youtube tiktok ig twitternya semakin produktif dan lain-lain bagaimana dengan kita,2,0
368,3141,"@ShopeeID Aquarius min
Hp udh ada seh
Tpi klw mimin mw kasih alhmdllh bngt buat zoom metting
Semoga shoppe semakin exsist wlwpn di tengah ppkm",aquarius min handphone udah ada sih tapi kalau admin now watching kasih alhmdllh banget buat zoom metting semoga shoppe semakin exsist wlwpn di tengah ppkm,2,0
369,2819,@nakamidaa Aku suka ppkm gapake m,saya suka ppkm enggak pakai,1,1
370,3286,@topupgopay Ppkm woy,ppkm woy,1,1
371,1303,@Urrangawak Dengan patuh prokes vaksinasi dan ppkm ini sangat efektif untuk pencegahan penyebaran covid ayo dukung kebijakan ini biar segera pulih #IndonesiaMelawanPandemi,dengan patuh prokes vaksinasi dan ppkm ini sangat efektif untuk pencegahan penyebaran covid ayo dukung kebijakan ini supaya segera pulih,2,2
372,2278,@idnkeras Rakyat kecil menangis dengan adanya ppkm,rakyat kecil menangis dengan adanya ppkm,0,0
373,321,"@Hilmi28 Anda menetapkan dan mebatasi mobilitas warga negara sedang anda dalam keadaan berkecukupan tapi bagaimana posisi anda di posisi yg paling sulit untuk mencukupi kebutuhan keluarga sehari-hari sangat sulit anda bayangkan itu , itulah keadaan kami yg sebnrnya ketika ppkm di brlkukan",anda menetapkan dan mebatasi mobilitas warga negara sedang anda dalam keadaan berkecukupan tapi bagaimana posisi anda di posisi yang paling sulit untuk mencukupi kebutuhan keluarga sehari hari sangat sulit anda bayangkan itu itulah keadaan kami yang sebnrnya ketika ppkm di brlkukan,0,0
374,1708,Ppkm gak diperpanjang nih?,ppkm enggak diperpanjang ini,1,1
375,2746,"@malakmalakmal Gara2 ppkm nyari kompor pun jadi susah, kasian si ibu, tersandera karena kebijakannya sendiri",gara ppkm mencari kompor pun jadi susah kasihan sih ibu tersandera karena kebijakannya sendiri,0,0
376,929,"apasih susahnya buat vaksin anj!
ppkm dilanjut terus ini bgst",apa sih susahnya buat vaksin anjing ppkm dilanjut terus ini bangsat,0,0
377,2102,@atanasia_rian Semoga Indonesia segera pulih ya dengan diberlakukannya PPKM,semoga indonesia segera pulih iya dengan diberlakukannya ppkm,2,2
378,268,hah ppkm di perpanjang?,hah ppkm di perpanjang,1,1
379,1584,@OjolPangeran01 Bissmillah dapet buat jajan selama ppkm ekekeke,bi millah dapat buat jajan selama ppkm ekekeke,2,0
380,2149,@fvckannisa Pelihara prempun ku manja (PPKM)😂,pelihara prempun ku manja ppkm,1,1
381,2904,"apabila harus memilih antara harta &amp; nyawa, seperti adegan penodongan di film atau nyata di kehidupan, seperti itulah pilihan saat ini, bisa jadi PPKM buat ekonomi kek dikorbankan, tapi menyelamatkan nyawa banyak orang, TETAP PILIHAN UTAMA !

#PPKMVaksinasiSaveNKRI https://t.co/qeJJI4KSPL",apabila harus memilih antara harta amp nyawa seperti adegan penodongan di film atau nyata di kehidupan seperti itulah pilihan saat ini bisa jadi ppkm buat ekonomi kayak dikorbankan tapi menyelamatkan nyawa banyak orang tetap pilihan utama,2,0
