raw,processed,label
"@kompascom @msaid_didu Kenapa kelaparan, lha wong Rakyat pd lg nyari duit dr dagang di musim Pandemi dan penerapan PPKM eh pd di usirin, di angkutin barang dagangannya, bahkan yg parah di siram pake Mobil Pemadam Kebakaran.terus bilangnya PPKM tp aturan sm kayak Lockdown dan gak ada bantuan ke Rakyat.",kenapa kelaparan lah wong rakyat pada lagi mencari duit dari dagang di musim pandemi dan penerapan ppkm eh pada di usirin di angkutin barang dagangannya bahkan yang parah di siram pakai mobil pemadam kebakaran terus bilangnya ppkm tapi aturan sama seperti lockdown dan enggak ada bantuan ke rakyat,0
"Sumpah sih org jahat bgt! Mana tau org mau bikin acara tau tau ada kebijakan PPKM darurat. Ini pun udah dicancel semua undangan dan jadinya cuma kasih nasi box doang..
Ya Allah sedih bgt 😢
Kalo engga suka coba ditegur dulu secara langsung biar orgnya kasih penjelasan",sumpah sih orang jahat banget mana tahu orang mau buat acara tahu tahu ada kebijakan ppkm darurat ini pun sudah dicancel semua undangan dan jadinya cuma kasih nasi box doang iya allah sedih banget jika enggak suka coba ditegur dulu secara langsung supaya orgnya kasih penjelasan,0
@muhamad_faizz24 Sombong bener ini petugas PPKM. Coba adu nyali sama loreng paspampres,sombong benar ini petugas ppkm coba adu nyali sama loreng paspampres,0
"@AqseJuga @basulthanah_oet Iya Bi..
Sedang terjadi PPKM

Para Penzalim  Ketimpa Malapetaka.",iya bi sedang terjadi ppkm para penzalim ketimpa malapetaka,0
"@alextham878 Justru @PDemokrat sedang menjerumuskan umat Islam, shg apabila PPKM ini banyak dilanggar oleh umat, maka akan banyak yg tertular covid 19.  Itukah yg diharapkan oleh @PDemokrat ?",justru sedang menjerumuskan umat islam sehingga apabila ppkm ini banyak dilanggar oleh umat maka akan banyak yang tertular covid itukah yang diharapkan oleh,0
"@msaid_didu Nih orang dungu komen lu ga ada kerjaan didu , mata lu picek rakyat pada menderita cari makan susah gara2 ppkm lo malah komen ga jelas udah ikut pasulan lo saja did klo ga turun bunuh diri itu jauh lebih baik ajak juga di rocky ya",ini orang dungu komen kamu tidak ada pekerjaan didu mata kamu picek rakyat pada menderita cari makan susah gara ppkm kamu bahkan komen tidak jelas sudah ikut pasulan kamu saja did kalau tidak turun bunuh diri itu jauh lebih baik ajak juga di rocky iya,0
"Dengan dalih tipu-tipu PSBB dan PPKM, bukti kalau Rezim 62 tidak serius dalam upaya penyelamatan bangsa dari wabah Corona.
#LengserkanPakLurah
#LengserkanPakLurah",dengan dalih tipu tipu psbb dan ppkm bukti kalau rezim tidak serius dalam upaya penyelamatan bangsa dari wabah corona,0
"@muhamad_faizz24 ini ppkm sm rakyt psti tmbah sadis...
kl bukn ppkm biasa pke soogook an ..
mkan itu do it 
msuk ny bgitu ----&gt; kluar jg bgitu",ini ppkm sama rakyt pasti tambah sadis kalo bukan ppkm biasa pakai soogook an mkan itu di itu masuk nya begitu begitu keluar juga begitu,0
"Sholat jum'at ditiadakan di pabrik selama PPKM Darurat. Kata teman, ada Corona diatas Tuhan 😬",sholat jum at ditiadakan di pabrik selama ppkm darurat kata teman ada corona diatas tuhan,0
Wih seoul bersiap buat ppkm juga,wih seoul bersiap buat ppkm juga,1
"harusnya hari ini balik ke site, berhubung kena imbas PPKM mari melanjutkan tidur kembali ✨",harusnya hari ini balik ke site berhubung kena imbas ppkm mari melanjutkan tidur kembali,0
"PPKM
""Perbanyak dzikir, Perbanyak sedekah, Kuatkan imam dan Mengurangi maksiat""
Darurattt",ppkm perbanyak dzikir perbanyak sedekah kuatkan imam dan mengurangi maksiat darurat,2
"Para calon penumpang pesawat diwajibkan menunjukkan kartu bukti vaksin, minimal vaksinasi dosis pertama. Hal ini diberlakukan semenjak PPKM Darurat sampai waktu yang ditentukan kemudian",para calon penumpang pesawat diwajibkan menunjukkan kartu bukti vaksin minimal vaksinasi dosis pertama hal ini diberlakukan semenjak ppkm darurat sampai waktu yang ditentukan kemudian,1
"@selimutanmetmet Kan belum PPKM, Den",kan belum ppkm den,1
"@detikcom baru aja paspampres, kemarin2 dokter disuruh pulang karena PPKM darurat 🤣😂",baru saja paspampres kemarin dokter disuruh pulang karena ppkm darurat,0
"Min @infojogja  kalo mau masuk jogja saat ppkm syaratnya apa yaa
Tolong dibantu yaa min",min jika mau masuk jogja saat ppkm syaratnya apa ya tolong dibantu ya min,1
Pemprov Jatim mengajak peran aktif masyarakat untuk turut serta mengawal proses PPKM Darurat yang sedang berlangsung,pemprov jatim mengajak peran aktif masyarakat untuk turut serta mengawal proses ppkm darurat yang sedang berlangsung,2
@ruhutsitompul Kekamaan PPKM https://t.co/9lKgLZZ72e,kekamaan ppkm,1
"PPKM
Pagi Pagi Ketemu Mantan
Padahal Pengen Ketemu mbayu",ppkm pagi pagi ketemu mantan padahal mau ketemu mbayu,1
"PPKM
Pagi Pagi Kangen Mas nya

jangan nanya mas yang mana.",ppkm pagi pagi kangen mas nya jangan tanya mas yang mana,1
Persoalan PPKM/semi lockdown ini dari dulu mmg polemik sih. Taruhannya kesehatan atau ekonomi. Urusan kesehatan taruhannya nyawa. Urusan ekonomi taruhannya perut dan stabilitas negara.,persoalan ppkm semi lockdown ini dari dulu memang polemik sih taruhannya kesehatan atau ekonomi urusan kesehatan taruhannya nyawa urusan ekonomi taruhannya perut dan stabilitas negara,0
Mewaspadai manuver politik pegawai KPK yang tidak lolos TWK. PPKM Basmi Covid https://t.co/mGuF8Juc6g,mewaspadai manuver politik pegawai kpk yang tidak lolos twk ppkm basmi covid,2
"Pemerintah Kota (Pemko) Padang Memastikan Bahwa Penerapan Pengetatan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Mikro tanpa ada Penyekatan.
Mulai diterapkan hari  Kamis (8/7/2021) sampai Selasa (20/7/2021) atau Bertetapan dengan Hari Raya Iduladha.",pemerintah kota pemko padang memastikan bahwa penerapan pengetatan pemberlakuan pembatasan kegiatan masyarakat ppkm mikro tanpa ada penyekatan mulai diterapkan hari kamis sampai selasa atau bertetapan dengan hari raya iduladha,1
@Cobeh09 PPKM = Pengen Pergi Ke Moskow.,ppkm mau pergi ke moskow,1
@kkigoid selamat pagi min.. mau tanya kl ambil stsi langsung ke kantor bs kah? atau lg wfh krn ppkm? mohon info nya min.. terima kasih🙏🏻,selamat pagi min mau tanya kalo ambil stsi langsung ke kantor bisa kah atau lagi wfh karena ppkm mohon informasi nya min terima kasih,1
lg ppkm gini bole naik ojol ga si?,lagi ppkm begini boleh naik ojol tidak sih,1
@Bagus_n_f_s Lagi ppkm bos ndak boleh ider dulu,lagi ppkm bos tidak boleh ider dulu,1
"@strwberriescgrt Masih PPKM, jadi tahan dulu ya na",masih ppkm jadi tahan dulu iya nya,1
"Sebuah kata kunci
- ppkm
- kudel
- kangkung
- Tut wuri handayani",sebuah kata kunci ppkm kudel kangkung tut wuri handayani,1
"Lion Air Group Hentikan Penerbangan ke Papua, Alasannya karena PPKM dan Beberapa Kota Belum Bisa Melayani Tes PCR https://t.co/rSMpcNoFty",lion air group hentikan penerbangan ke papua alasannya karena ppkm dan beberapa kota belum bisa melayani tes pcr,0
@fvckannisa Pelihara prempun ku manja (PPKM)😂,pelihara prempun ku manja ppkm,1
@Dimasaw_co @Kayakuwek @Uki23 @aniesbaswedan @Metro_TV PPKM kebijakan dari mana???... itu aja jawab.. ntar bisa tau siapa yg lu bisa omelin..,ppkm kebijakan dari mana itu saja jawab nanti bisa tahu siapa yang kamu bisa omelin,0
"PPKM.
Pernah pendekatan Kemudian Menghilang.
#isoman",ppkm pernah pendekatan kemudian menghilang,1
@SalmanAlFaruqi Wkwkwkwkwk sabar maann selesai PPKM mungkin,wkwkwkwkwk sabar maann selesai ppkm mungkin,1
"aku suka ppkm, tanpa pp.",saya suka ppkm tanpa pulang pergi,1
Tumben banget jodantae lama.. apa karena ppkm ya,tumben banget jodantae lama apa karena ppkm iya,1
Pagi - pagi kangen muncak (PPKM) https://t.co/la158NY3wg,pagi pagi kangen muncak ppkm,1
@PaRW__ PPKM Pulang Pulang Kamu Marah😜,ppkm pulang pulang kamu marah,1
🥲 mudah-mudahan gak diperpanjang PPKM nya. Ga bisa ke palangka ini 🥲🥲🥲,mudah mudahan enggak diperpanjang ppkm nya tidak bisa ke palangka ini,1
Bau bau PPKM jilid dua nihh 🙄🤔,bau bau ppkm jilid dua nih,1
@Bang_Garr Alhamdulillah dapat tunjangan PPKM dari @Bang_Garr  semoga berkah di hari Jum'at penuh berkah....aamiin,alhamdulillah dapat tunjangan ppkm dari semoga berkah di hari jum at penuh berkah amin,2
"PPKM
Paling Penting Kamu Mingkem",ppkm paling penting kamu mingkem,1
"Lagi PPKM banyak yg bentrok, siapa nih yg nyuruh?",lagi ppkm banyak yang bentrok siapa ini yang nyuruh,0
"Kalau untuk rakyat mah, ""Prokes prokeeeees, PPKM brrroooo"". https://t.co/TP4Kxc60IN",kalau untuk rakyat mah prokes prokes ppkm saudara laki-laki,0
"@CNNIndonesia Wah asik banget dong ini. 
Berarti aturan PPKM darurat ini gak berlaku buat orang2 yg udah divaksin yaaa 😘😘😘",wah asik banget dong ini berarti aturan ppkm darurat ini enggak berlaku buat orang yang sudah divaksin iya,1
"2 trending topik lucu, mba najwa yang diserang buzzerp sama polisi yang tugas ppkm ngehadang paspampres, lucu bangat kelakuan warga negara togo😂",trend topik lucu mbak najwa yang diserang buzzerp sama polisi yang tugas ppkm ngehadang paspampres lucu banget kelakuan warga negara togo,0
@fadjroeL UU Ga ada nomenklatur PPKM,uu tidak ada nomenklatur ppkm,1
@Jamrus77669073 @KompasTV Maaf saya tau kog protap PPKM DARURAT. Begini. Pemerintah sudah mengeluarkan aturan siapa yang berhak melakukan kegiatan di masa PPKM DARURAT tapi dengan adanya ketentuan syarat. Kita tidak berada di tempat tapi apakah kedua pihak sudah sama2 mengikuti ketentuan pemerintah,maaf saya tahu kok protap ppkm darurat begini pemerintah sudah mengeluarkan aturan siapa yang berhak melakukan kegiatan di masa ppkm darurat tapi dengan adanya ketentuan syarat kita tidak berada di tempat tapi apakah kedua pihak sudah sama mengikuti ketentuan pemerintah,1
"Sekaligus menindaklanjuti arahan Ibu Gubernur di Rakor Evaluasi PPKM darurat, Pemprov memastikan telah berjalannya vaksinasi di Bandara Juanda dengan hadir dan memantau langsung ke lokasi",sekaligus menindaklanjuti arahan ibu gubernur di rapat koordinasi evaluasi ppkm darurat pemprov memastikan telah berjalannya vaksinasi di bandara juanda dengan hadir dan memantau langsung ke lokasi,1
"Pemerintah meresmikan PPKM Darurat dan berimbas kepada kebijakan ada atau tidaknya kegiatan publik. Salah satu kebijakannya adalah menutup beberapa sarana publik dan sektor pekerjaan, termasuk penutupan rumah ibadah. https://t.co/DGb0wHUKQ3",pemerintah meresmikan ppkm darurat dan berimbas kepada kebijakan ada atau tidaknya kegiatan publik salah satu kebijakannya adalah menutup beberapa sarana publik dan sektor pekerjaan termasuk penutupan rumah ibadah,0
@Lheea13 PPKM berlaku di Jawa dan Bali aje mpok,ppkm berlaku di jawa dan bali saja mpok,1
@Aloephera5 Baca dengan seksama aturan PPKM darurat. Sektor esensial mmg boleh ttp beroperasi dgn penerapan 50% WFO setengahnya lg WFH. Paham sampe disini?,baca dengan seksama aturan ppkm darurat sektor esensial memang boleh tetap beroperasi dengan penerapan wfo setengahnya lagi wfh paham sampai disini,1
@Bang_Garr Alhamdulillah dapat tunjangan PPKM dari lapak @Bang_Garr  semoga berkah.... aamiin ya rabbal'alamin,alhamdulillah dapat tunjangan ppkm dari lapak semoga berkah amin iya rabbal alamin,2
"Mudah2 an kita selali diparingi Kesehatan. 
Dan yg sakit segera disembuhkan 
Tetap doa dari rumah, meski berat dlm situasi PPKM Darurat ini.
Allah Maha Pengasih dan Pemurah.

#PrayFromHome

Selamat pagi.",mudah an kita selali diparingi kesehatan dan yang sakit segera disembuhkan tetap doa dari rumah meski berat dalam situasi ppkm darurat ini allah maha pengasih dan pemurah selamat pagi,2
PPKM darurat sudah tepat cegah penyebaran covid. PPKM Basmi Covid https://t.co/K73QTQQ1Jk,ppkm darurat sudah tepat cegah penyebaran covid ppkm basmi covid,2
"Kebijakan Presiden @jokowi Terkait PPKM Darurat sangat tepat karena sudah pasti dipertimbangkan dari berbagai aspek. Kita  Optimis, Pandemi Covid-19 segera sirna dari bumi nusantara. Tuhan YME memberkati bangsa Indonesia. Aamin3 🙏 https://t.co/OPTmGWS4Qq",kebijakan presiden terkait ppkm darurat sangat tepat karena sudah pasti dipertimbangkan dari berbagai aspek kita optimis pandemi covid segera sirna dari bumi nusantara tuhan yme memberkati bangsa indonesia amin,2
Ppkm masih lama tapi aku sabar. Demi kebaikan kita semua 😭,ppkm masih lama tapi saya sabar demi kebaikan kita semua,2
"Hmm..
Makin kesini, makin syuram pelaksanaan PPKM Darurat.
Petugas arogannya bak pahlawan.
Semalam di Pringlangu-Pekalongan.
=Rame di stautus dan WAG=
__
Lihat si emak, dan bocah yang nangis ketakutan. Duh!

Ngasih bantuan ndak, bisanya ngobrak-ngabrik lapak.

Dustenan! https://t.co/IDZPuLssTH",hmm makin kesini makin syuram pelaksanaan ppkm darurat petugas arogannya bak pahlawan semalam di pringlangu pekalongan ramai di stautus dan wag lihat sih emak dan bocah yang menangis ketakutan aduh memberikan bantuan tidak bisanya ngobrak ngabrik lapak dustenan,0
"@SabdoPa27295009 @KakekHalal 👳‍♂️pagi
👩pagi pak
👳‍♂️kt semua hrs kerjasama
     hrs kolaborasi dlm ppkm ini
     km tau kan arti kolaborasi ?
👩ia tau pak
     artinya minta sumbangan 😀👎🏿",pagi pagi pak kita semua harus kerjasama harus kolaborasi dalam ppkm ini kamu tahu kan arti kolaborasi ia tahu pak artinya meminta sumbangan,2
"Setelah PPKM nanti ada yang namanya PPKN setelah itu PAI, PENJAS, MTK, IPS, IPA dan masih banyak lagi yang lainnya 😅",setelah ppkm nanti ada yang namanya ppkn setelah itu pai pendidikan jasmani matematika ips ipa dan masih banyak lagi yang lainnya,1
@mx00711 @bwarmed Yang menerapkan kebijakan melarang mudik bukanya covid menurun malak melonjak PPKM ujungnya promote mewajibkan rakyat vaksin tenang saja Pasti Mei menurun .. https://t.co/qYOxMhxJow,yang menerapkan kebijakan melarang mudik bukanya covid menurun malak melonjak ppkm ujungnya promote mewajibkan rakyat vaksin tenang saja pasti mei menurun,0
"@SartonoHutomo Betul Pak.
Dan sekarang sdh mulai terjadi  ppkm.
Para Pembuzzerp Kena Musibah .

Entah Musibah entah Malapetaka",betul pak dan sekarang sudah mulai terjadi ppkm para pembuzzerp kena musibah tidak tahu musibah tidak tahu malapetaka,0
"PPKM - Pagi Pagi Kok MengSedih
#PPKM",ppkm pagi pagi kok mengsedih,0
"Pngn ke Jogja, ppkm ajg",pengin ke jogja ppkm anjing,0
"@FKadrun Sudah kebiasaan perlakuan kasar para pol , apalagi terhadap rakyat biasa... 
Seharusnya selagi PPKM ini harus lbh bijak dimana rakyat byk yg lagi kesusahan dan kepanikan krn pandemi ini.",sudah kebiasaan perlakuan kasar para pol apalagi terhadap rakyat biasa seharusnya selagi ppkm ini harus lebih bijak dimana rakyat banyak yang lagi kesusahan dan kepanikan karena pandemi ini,0
"@MNCPlayID  jangan berdalih ppkm darurat internet mnc jadi lemot di dinoyo malang
Bayar gak pernah telat lho",jangan berdalih ppkm darurat internet mnc jadi lambat di dinoyo malang bayar enggak pernah terlambat lho,0
aku suka ppkm without pp,saya suka ppkm without pulang pergi,1
"@jokowi Alhamdulillah di kota saya aman lancar terkendali PPKM nya Bpk @jokowi. Kita semua kompak untuk patuhi protokol, meski lecil sekli yg masih ngotot. Tp semua lancar termasuk vaksin untl ank usia 12-17th yg dri Rabu 7 Juli kmrin sdh berjln.
Salam sehat Bpk @jokowi 🙏🙏🙏❤🇮🇩",alhamdulillah di kota saya aman lancar terkendali ppkm nya bapak kita semua kompak untuk patuhi protokol meski lecil sekli yang masih ngotot tapi semua lancar termasuk vaksin untl anak usia tahun yang dari rabu juli kemarin sudah berjln salam sehat bapak,2
"PPKM
Pengen peluk kamu mbak
Pernah peduli kemudian minggat",ppkm mau peluk kamu mbak pernah peduli kemudian minggat,1
"@jek___ @FiersaBesari Lagi PPKM, toko aja pada ditutup apalagi sleting.",lagi ppkm toko saja pada ditutup apalagi sleting,0
Sedih denger cerita temen kantornya ditutup karna ppkm dan ga digaji :(,sedih dengar cerita teman kantornya ditutup karena ppkm dan tidak digaji,0
@alvianwiratejaa Ppkm tapi :(,ppkm tapi,1
Kepikiran di korea paham PPKM gaksih,terpikirkan di korea paham ppkm gaksih,1
agak sayang sih tryt beberapa oknum aparat ga ngerti kebijakan PPKM juga jadi asal tutup tempat usaha aja,agak sayang sih tryt beberapa oknum aparat tidak mengerti kebijakan ppkm juga jadi asal tutup tempat usaha saja,0
Ppkm gini bb jd naik lagi…,ppkm begini bb jadi naik lagi,1
@geloraco Hmmm...kayak ada yg s4b0t4s3..efek krn sakit hati bos  mata sipit kena tegur pak Gub perihal PPKM...ini perkiraan looh🤭🤭,hm seperti ada yang efek karena sakit hati bos mata sipit kena tegur pak gub perihal ppkm ini perkiraan loh,0
"@BiLLRaY2019 Setau gw, ada sanksi bagi kepala daerah yg menolak penerapan PPKM diwilayahnya..",setau aku ada sanksi bagi kepala daerah yang menolak penerapan ppkm diwilayahnya,1
"@LunaMaya26 adanya ppkm saya jadi stay home saja, pengennya sih stay at home sama mbak Luna maya pasti asyik deh....",adanya ppkm saya jadi tinggal rumah saja pengennya sih tinggal at rumah sama mbak luna maya pasti asyik deh,2
@erasedpoem wah bakalan seru ada temen gym cwk nih nanti sehabis ppkm 😁,wah akan seru ada teman gym cwk ini nanti sehabis ppkm,2
"PPKM
Pelan Pelan Kita Mencintai
Pelan Pelan Kita Menyayangi

Hadeuh...
Buruan beli nasi uduk, keburu keabisan loooh 🤭🤭🙏🙏 https://t.co/LcxOu0cDp4",ppkm pelan pelan kita mencintai pelan pelan kita menyayangi aduh buruan beli nasi uduk terlanjur keabisan loh,1
"@geloraco Ini akibat kebijakan pusat yang tidak jelas ditambah tindakan aparat yang arogan rakyat jadi korban. Harusnya mau lockdown, mau PPKM darurat namanya kalau rakyat ngga boleh keluar untuk beraktifitas, pemerintah harus jamin.. rakyat dikasih makan dan kebutuhan lainnya",ini akibat kebijakan pusat yang tidak jelas ditambah tindakan aparat yang arogan rakyat jadi korban harusnya mau lockdown mau ppkm darurat namanya kalau rakyat tidak boleh keluar untuk beraktifitas pemerintah harus jamin rakyat dikasih makan dan kebutuhan lainnya,0
"Di masa PPKM ini, 
perbanyak doa &amp; sholawat..

""Allahumma innii a'uudzu bika minal baroshi wal junuuni wal judzaami wa min sayyi-il asqoom"".

 ""Ya Allah, aku berlindung kepada-Mu dari penyakit kulit, gila, lepra, dan  penyakit lain yang mengerikan,” (HR. Abu Daud).

Aamiin ☕💞",di masa ppkm ini perbanyak doa amp sholawat allahumma innii uudzu bika minal baroshi wal junuuni wal judzaami whatsapp min sayyi il asqoom iya allah saya berlindung kepada mu dari penyakit kulit gila lepra dan penyakit lain yang mengerikan hari abu daud amin,2
"Ya kalo ga mau ada yg jualan selama ppkm, sejahterakan rakyat dengan semestinya dong bapak ibu terhormat. Ini jualan ga boleh, dana bantuan di korupsi. Dikira bertahan hidup bisa cuma dengan diem meratapi nasib doang? Kesel banget🙃🙃🙃 https://t.co/HHEj5hNndn",iya jika tidak mau ada yang jualan selama ppkm sejahterakan rakyat dengan semestinya dong bapak ibu terhormat ini jualan tidak boleh dana bantuan di korupsi dikira bertahan hidup bisa cuma dengan diam meratapi nasib doang kesal banget,0
